Mouse,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
4933406C10Rik,7,3,2,8,4,58
Gm33441,1,0,0,1,7,0
Gm33484,0,0,0,0,0,0
Gdap10,24,9,137,0,38,18
Nampt,815,962,1246,806,335,593
Gm40376,0,0,0,0,0,0
Gm33380,0,0,0,0,0,0
Gm40375,0,0,0,0,0,0
Ccdc71l,308,304,191,69,57,71
Gm33308,0,0,0,0,0,0
Pik3cg,60,0,62,27,64,32
Gm40374,0,0,0,0,0,0
5430401H09Rik,0,0,0,0,0,0
Gm33111,0,0,0,0,0,0
Prkar2b,252,474,470,704,865,402
Hbp1,294,552,625,173,264,161
Gpr22,188,264,506,827,474,804
Cog5,776,315,461,565,421,606
Dus4l,15,0,97,33,64,79
Bcap29,391,307,338,790,493,506
Slc26a4,0,0,74,44,13,74
Gm40362,0,0,0,0,0,0
Cbll1,48,298,449,372,278,504
Slc26a3,0,0,0,0,0,0
Dld,428,776,669,921,590,550
Lamb1,327,534,373,103,169,171
Gm32899,0,0,8,0,0,0
6030469F06Rik,0,0,0,0,0,0
Gm40361,0,0,0,0,0,0
Gm32443,0,0,1,0,0,0
Fam110c,0,0,3,0,0,0
Sh3yl1,45,1,32,132,35,119
Acp1,455,335,561,341,378,432
Fam150b,0,0,0,0,17,36
Gm32320,0,0,0,0,0,0
Tmem18,48,158,250,190,271,354
Gm32259,0,0,0,0,0,0
2310016D03Rik,0,0,0,0,0,0
Sntg2,0,0,59,30,11,19
Gm32084,0,0,0,0,0,0
Gm40873,0,0,0,0,3,0
Gm15691,0,0,0,0,0,0
Tpo,0,0,0,0,0,0
Pxdn,127,454,197,377,190,222
Gm31939,1,0,24,0,1,0
LOC108167996,0,0,0,0,0,0
C630031E19Rik,0,0,0,0,8,2
Myt1l,2440,2885,2607,5227,4162,4202
LOC102634058,0,0,0,0,1,0
Gm31650,0,0,0,0,0,0
Gm31569,0,0,40,0,0,0
Gm31333,0,0,32,0,44,54
LOC108167995,0,7,0,32,19,1
Tssc1,104,290,249,285,244,221
Gm31269,0,0,0,0,0,0
Trappc12,16,142,158,317,290,318
Mir6937,0,0,0,0,0,0
Adi1,590,208,213,370,242,311
Rnaseh1,71,155,68,179,89,241
Rps7,944,640,1095,662,420,450
Colec11,0,0,0,4,62,0
Allc,0,38,4,0,1,0
Dcdc2c,0,0,0,0,0,0
LOC108167969,0,0,0,0,0,0
Gm31025,0,0,0,8,0,0
LOC108167330,0,0,0,0,0,0
Gm4166,0,0,0,0,0,0
Gm30855,1,0,1,19,11,21
Sox11,178,314,213,519,484,280
Gm40872,0,0,0,0,0,0
Gm9866,0,12,22,210,147,140
Gm20187,0,0,0,0,0,0
Gm30401,1,0,1,0,0,0
Gm30515,0,1,58,49,2,88
Gm30350,0,0,0,0,0,0
Gm30290,0,0,0,0,4,0
4933409F18Rik,0,0,0,0,0,0
1700020D12Rik,0,0,0,0,0,0
Cmpk2,523,717,545,390,347,302
Rsad2,208,338,512,47,10,13
Mir6538,0,0,0,0,0,0
4930549C15Rik,0,0,0,0,0,0
Rnf144a,192,329,291,266,185,366
Gm29968,0,0,0,0,0,0
4930480M12Rik,0,0,0,0,0,0
Gm29687,0,0,0,0,0,0
Gm29835,0,0,0,0,0,0
Gm36886,0,0,0,0,0,0
LOC328066,0,0,0,0,0,33
LOC108167993,0,0,1,0,0,0
Gm36441,0,0,0,0,0,0
Gm36496,0,0,0,0,0,0
Gm36287,0,0,0,0,0,0
Gm17746,0,0,0,0,0,0
Id2,1011,592,597,719,437,554
Kidins220,2893,4709,4681,6037,5553,6127
Gm36236,0,0,0,0,0,5
Mboat2,805,774,790,1137,1112,1395
LOC102641621,0,2,0,0,0,0
Rrm2,0,4,0,23,0,0
Gm36129,0,0,54,57,5,48
Cys1,10,0,85,0,12,6
Klf11,0,108,253,17,45,39
Grhl1,33,4,160,83,118,114
Taf1b,101,350,193,221,162,275
LOC102639700,10,0,0,0,1,0
9030624G23Rik,0,0,0,0,16,0
LOC105245406,0,0,0,0,0,0
Gm17330,0,7,0,0,1,0
LOC108167992,0,0,0,0,0,0
Gm40870,0,0,0,0,0,0
Gm38699,0,0,0,0,0,0
Gm40862,0,0,0,0,1,0
Gm20472,0,0,0,0,0,0
Gm9292,0,0,0,0,0,0
Gm9293,0,0,0,0,0,0
LOC108167951,0,0,0,0,0,0
2410018L13Rik,0,0,1,0,0,0
LOC108167991,0,0,27,0,0,0
Gm40864,0,0,0,0,0,0
Gm40865,0,0,0,0,0,0
LOC108167989,0,0,0,0,0,0
LOC102637839,0,0,0,0,0,0
Gm9295,0,0,0,0,0,0
LOC108167343,0,0,0,0,0,0
Gm4425,0,0,0,0,0,0
Gm40856,0,0,0,0,0,0
Gm40857,0,0,0,0,0,0
6030426L16Rik,0,0,33,0,0,2
Gm31624,0,0,0,0,0,0
Gm31676,0,0,0,0,0,0
Gm4419,3,3,63,6,25,47
F630048H11Rik,0,78,282,16,12,84
Ywhaq,1097,1441,1035,1716,683,1384
Adam17,546,598,615,499,176,287
Iah1,0,53,19,5,34,11
Cpsf3,79,404,296,361,383,459
Itgb1bp1,37,129,211,178,170,141
Gm40855,0,0,0,0,0,0
Asap2,270,743,753,1157,789,742
LOC108167946,1,0,0,57,1,0
Gm30124,0,0,0,11,0,7
3110053B16Rik,0,0,51,14,47,29
1700030C10Rik,0,19,23,6,10,0
Gm6626,0,0,0,0,0,0
LOC108167368,0,0,16,0,20,89
Gm29758,0,0,0,0,0,0
LOC108167321,0,0,0,0,0,0
Gm40881,0,0,0,0,0,0
Gm32719,0,0,0,0,0,14
Gm9265,0,0,0,0,0,0
Gm38704,0,0,0,0,0,0
LOC102639021,0,0,0,0,0,0
Gm40853,0,0,0,0,0,0
Gm38702,0,0,0,0,0,0
LOC108167947,0,0,0,0,0,0
Gm40880,0,0,0,0,0,0
Gm9257,0,0,0,0,0,0
Gm6943,0,1,0,0,0,0
Gm29738,0,0,0,0,0,0
Gm3973,0,0,0,0,0,0
Gm5784,0,31,0,14,121,8
LOC108167986,0,0,0,0,1,6
Gm40843,0,0,0,0,0,0
LOC108167362,0,0,0,0,0,0
LOC108167985,0,0,0,0,0,0
Gm40847,0,0,0,0,0,0
LOC108167955,0,0,0,0,0,0
5730507C01Rik,0,0,0,0,0,20
Gm40848,0,0,0,0,0,1
Bnip3l-ps,2,0,3,3,2,5
LOC102632102,0,0,0,0,0,0
Gm40850,0,0,0,0,0,0
LOC108167984,0,0,0,0,1,0
Gm9222,183,11,50,128,25,49
Gm40312,0,0,0,0,0,0
Gm40842,3,0,43,0,0,0
Hpcal1,107,117,228,301,225,236
Gm29864,0,0,0,0,0,0
Gm36862,0,0,0,0,0,0
Odc1,270,246,386,213,322,387
LOC108167968,0,0,0,0,0,0
Gm36752,0,0,0,0,0,0
Mir3066,0,0,0,0,0,0
Nol10,262,213,306,176,279,418
LOC108167982,0,0,0,0,0,0
Atp6v1c2,0,8,0,63,0,0
Pdia6,1569,956,716,1110,1094,957
Gm36568,0,0,0,0,0,0
Kcnf1,940,361,611,1397,1264,664
2410004P03Rik,0,0,6,0,0,0
Pqlc3,0,0,28,0,0,1
Rock2,4090,2981,2922,5836,4482,4171
Gm36495,0,26,0,0,0,0
E2f6,177,342,223,226,366,344
Greb1,37,87,5,0,42,21
Ntsr2,173,825,936,516,416,553
Lpin1,319,186,457,427,202,314
Gm36372,0,0,0,0,30,0
Gm36235,0,0,0,0,0,0
LOC108167981,0,0,0,0,0,0
Gm5432,0,0,0,0,0,13
Mir6387,0,0,0,0,0,0
Trib2,672,557,670,543,618,290
Gm40287,0,11,0,0,0,1
Gm40284,0,0,0,0,0,0
Gm36128,0,0,0,0,0,0
4930448C13Rik,0,0,0,0,0,0
Gm40840,0,0,0,0,0,0
Gm16497,0,0,0,0,0,0
Gm36007,0,0,0,0,9,0
Fam84a,486,340,475,539,346,492
Gm35890,0,0,0,0,0,0
Gm35725,0,0,0,0,1,0
Nbas,347,369,570,602,557,700
Ddx1,1136,881,1124,1960,1270,1407
Gm24208,0,0,0,0,0,0
Gm38686,0,0,0,0,0,0
Gm35298,0,0,0,0,0,0
Gm35350,0,0,0,0,0,0
Gm35208,0,0,0,0,0,0
Mycn,162,0,20,110,75,85
Gm40271,0,0,0,0,0,0
Gm35155,0,0,0,0,0,0
Gm35104,0,0,0,0,0,0
Gm40270,0,0,0,0,0,0
Gm40269,0,0,0,0,0,0
Gm34696,0,0,0,0,0,13
Gm34637,0,0,0,0,0,0
Gm34489,0,0,0,1,0,1
4921511I17Rik,0,0,0,0,0,0
Gm34407,0,0,0,0,0,50
Fam49a,1762,1528,1447,3520,2406,2182
Gm40838,0,0,0,0,0,0
Gm34348,0,0,0,0,0,0
LOC108167980,0,0,0,0,0,0
Tubb2a-ps2,64,0,0,0,0,1
Gm34237,0,0,0,0,0,12
Rad51ap2,0,0,0,0,20,5
4930511A02Rik,0,0,0,0,0,0
Vsnl1,2976,1871,3745,7301,3446,6100
Mir7675,0,0,0,0,0,14
Smc6,1383,421,1048,883,594,682
Gen1,0,0,44,7,17,1
Msgn1,0,0,0,0,0,0
9530020I12Rik,0,0,0,0,0,0
Kcns3,1,0,110,80,29,132
7420701I03Rik,0,0,0,0,0,0
Gm38407,0,0,0,0,0,0
Rdh14,226,204,92,153,138,146
Nt5c1b,0,0,0,0,0,0
LOC108167967,0,0,0,50,0,0
Gm33734,0,0,0,0,0,0
Gm40268,2,0,0,0,2,0
Osr1,0,0,42,72,5,21
1700022H16Rik,0,0,0,0,0,0
Gm7099,0,2,0,4,1,1
LOC108167966,0,0,0,0,0,0
Ttc32,0,59,0,24,24,4
Wdr35,718,508,326,590,464,635
Matn3,0,1,0,0,0,0
Laptm4a,2000,2643,1768,920,735,875
Gm33483,0,0,0,0,0,0
9930038B18Rik,0,0,5,0,0,0
Gm33418,0,0,0,0,0,0
Sdc1,0,0,0,3,18,2
Gm4755,0,0,0,0,0,0
Pum2,2048,3302,3454,3565,3322,3536
Gm40267,0,0,0,0,0,0
Slc7a15,0,0,0,0,0,0
5033421B08Rik,0,0,0,0,0,7
Rhob,2398,1259,1381,1497,871,1442
BC106175,0,0,0,0,0,0
Gm33134,0,0,0,0,0,0
Hs1bp3,42,110,54,16,35,62
Gdf7,0,0,0,0,0,0
Ldah,12,232,189,262,214,426
Gm33037,0,0,0,0,0,0
Apob,0,0,0,0,3,0
Gm32828,0,0,0,0,0,0
1700101O22Rik,0,0,0,0,0,0
Gm32773,0,0,0,0,0,0
Gm32631,0,0,0,0,1,0
Gm32576,0,0,0,0,3,0
LOC108167979,0,0,0,0,0,0
Gm32442,0,0,0,0,0,0
Gm9548,0,26,0,24,16,8
Gm32398,0,0,0,0,0,0
Gm32258,0,0,0,0,7,26
Gm32214,0,0,0,0,0,2
2810032G03Rik,15,66,74,95,46,57
Klhl29,847,473,430,738,623,416
Atad2b,692,396,664,519,397,462
Ubxn2a,979,1009,1658,1759,1320,1461
Mfsd2b,0,0,0,0,0,0
BC068281,196,0,3,24,48,23
Fkbp1b,0,116,314,141,83,101
Sf3b6,282,193,350,129,112,56
Pfn4,34,123,77,114,92,71
Fam228b,16,54,96,118,16,72
Fam228a,92,54,8,28,27,13
Itsn2,1443,1684,1203,1304,698,965
Gm40835,0,0,14,1,15,14
LOC108167978,0,0,0,0,0,0
Gm31938,0,0,0,0,0,0
LOC105244649,0,0,0,16,6,0
Ncoa1,653,1228,1580,2057,1647,2304
Ptrhd1,16,225,96,67,70,20
Cenpo,0,91,9,54,16,45
Gm31794,0,0,0,0,0,0
Adcy3,66,264,563,744,668,506
Dnajc27,532,785,1622,1710,1621,2115
Efr3b,1244,2240,1622,1061,1394,1834
Pomc,0,0,0,0,6,41
Gm31623,0,0,4,0,0,0
Dnmt3aos,0,0,0,0,0,0
Dnmt3a,998,789,777,1675,1186,1050
Dtnb,276,296,583,676,555,719
Asxl2,315,424,369,783,604,858
1110002L01Rik,0,98,3,96,78,19
Kif3c,941,1180,1468,1926,1991,2249
I920046F24Rik,1,1,0,5,0,1
Gm26520,0,0,0,22,0,2
LOC108167952,0,0,0,0,0,0
Rab10,2212,1925,1900,1936,1716,2326
Rab10os,68,38,61,9,42,46
Tcstv3,0,0,0,0,0,0
BC147527,0,0,0,0,0,0
Gm39470,0,0,0,0,0,0
AF067061,0,0,0,0,0,0
Gm21818,0,0,0,0,0,0
Gm39477,0,0,0,0,0,0
Gm20767,0,0,0,0,0,0
Gm21188,0,0,0,0,0,0
Gm36079,0,0,0,0,0,0
Gm36161,0,0,0,0,0,0
Gm41080,0,0,0,0,0,0
B020031M17Rik,0,0,0,0,0,0
LOC106029237,0,0,0,0,0,0
Tcstv1,0,0,0,0,0,0
AF067063,0,0,0,0,0,0
LOC108168049,0,0,3,9,0,24
Zfp131,238,297,367,622,362,387
Gm41077,11,47,37,0,42,36
Nim1k,344,60,217,127,183,151
Hmgcs1,2487,3330,2459,4551,2813,2984
1700074H08Rik,0,0,0,0,0,0
Ccl28,1,7,43,11,18,33
Gm7120,37,11,49,116,62,97
3110070M22Rik,0,1,0,45,0,0
4833420G17Rik,70,40,234,131,90,288
Paip1,346,654,343,333,164,720
Nnt,248,374,312,355,358,264
Fgf10,6,46,119,136,58,103
Gm16263,1,0,8,61,0,0
Gm10732,0,0,0,0,0,0
1700003P14Rik,0,0,0,0,0,0
Mrps30,125,108,164,223,127,156
LOC105245648,0,0,0,0,0,0
4933413L06Rik,0,0,0,0,0,0
Hcn1,293,667,759,1824,1791,1346
LOC108168112,0,0,0,0,12,14
Emb,25,188,43,163,136,354
Gm6416,0,0,0,0,0,0
Parp8,363,162,395,374,269,409
4930435F18Rik,0,0,0,0,0,0
Isl1,29,28,0,28,30,0
Gm41075,0,0,0,0,0,0
Pelo,264,76,21,88,72,72
Itga1,1685,1551,984,239,65,105
Gm34845,0,0,0,0,0,0
Itga2,0,0,0,0,0,0
Mocs2,629,322,502,562,314,311
Gm34790,0,0,0,0,0,0
4930544M13Rik,0,0,0,0,0,0
4930467J12Rik,0,0,0,0,0,0
Gm41074,0,0,6,0,0,0
Fst,0,0,2,107,53,70
Ndufs4,643,687,569,590,463,404
Gm41072,0,0,0,0,0,0
A430090L17Rik,0,0,0,0,0,0
Arl15,205,185,425,416,268,296
Gm31276,0,0,0,0,0,0
Hspb3,53,0,0,99,15,12
Gm34586,0,0,0,0,0,0
Snx18,29,496,349,122,185,195
Gm34528,24,49,0,18,1,0
Gm34471,0,0,0,0,15,29
4921509O07Rik,0,0,0,2,0,0
Gm41071,0,0,0,0,8,0
Gm41070,0,0,0,0,0,0
BC067074,0,18,3,2,12,10
Esm1,0,0,0,0,0,1
Gm41069,0,9,17,0,23,0
Gzmk,0,0,0,0,0,0
1700084D21Rik,0,0,0,0,0,0
Gzma,0,0,36,0,0,0
Gpx8,130,44,106,104,10,46
Mir449a,0,0,0,0,0,0
Mir449b,0,0,0,0,0,0
Mir449c,0,0,0,0,0,0
Cdc20b,0,0,0,0,0,0
Mcidas,0,0,19,2,1,4
Ccno,0,0,0,0,6,4
Dhx29,5,84,221,308,213,220
Skiv2l2,805,654,939,840,749,903
Plpp1,467,238,98,548,261,403
Gm41067,0,0,0,0,0,0
Slc38a9,161,141,292,219,184,371
Ddx4,0,90,40,49,33,21
Il31ra,0,0,0,0,0,32
Il6st,1183,1595,1757,656,888,728
Gm33905,0,0,0,0,0,0
Gm41065,0,0,0,0,0,0
Ankrd55,0,0,62,28,46,65
Gm33849,0,0,0,0,0,0
Gm41063,0,0,0,0,0,0
Gm41062,0,0,0,0,0,0
Gm41061,0,0,0,0,0,0
Gm15323,0,0,0,0,0,0
Gm15322,0,0,0,0,0,0
Gm15326,0,0,0,0,0,0
Gm15325,0,0,0,0,0,0
Gm41060,0,0,0,0,0,0
Gm15327,0,0,66,0,0,0
Map3k1,434,610,480,43,184,103
Mier3,151,141,373,94,133,197
Gm15286,0,0,0,0,0,0
Gm15290,0,0,0,0,0,0
Gpbp1,1748,1236,1712,1448,1055,1169
Actbl2,0,0,0,0,0,0
3110015C05Rik,0,0,0,0,0,0
Gm38397,0,0,0,0,0,0
4930526H09Rik,0,0,0,0,0,0
Gm33172,0,0,0,0,0,0
Gm41059,0,0,0,0,0,18
Gm33045,0,0,2,21,0,2
Gm32990,0,0,0,0,0,0
Plk2,987,1037,810,1568,1368,812
Gm41058,0,0,0,0,0,0
Gapt,0,0,0,0,0,0
Gm41057,0,0,0,0,0,0
Rab3c,1926,1600,2288,4183,4603,4671
Gm32881,0,0,0,0,0,0
Mir1904,0,0,0,0,0,0
LOC108168038,1,0,0,0,0,2
Gm32703,0,0,0,5,0,9
Gm32813,0,1,0,1,0,0
Mir582,0,0,0,0,0,0
Pde4d,516,1085,951,1371,1048,1066
Gm27572,0,0,0,0,0,0
Gm32450,0,0,0,0,0,0
Gm41056,0,0,0,0,0,0
Depdc1b,0,33,0,4,0,1
Elovl7,370,291,177,205,67,221
Gm32268,0,0,0,0,0,0
Ercc8,10,52,54,90,81,132
Ndufaf2,140,214,93,310,159,123
Smim15,870,362,174,316,221,243
Gm41055,0,40,1,1,0,21
LOC102634835,0,0,0,0,0,0
Gm41054,0,0,0,0,0,1
Gm38557,0,0,0,0,0,0
Gm41053,0,0,0,0,0,0
Gm41052,0,0,0,0,0,0
Zswim6,844,290,313,517,445,230
1700006H21Rik,0,0,0,0,0,0
Gm32186,0,0,0,0,0,0
Gm32090,0,0,0,0,0,0
Gm31920,0,0,0,0,0,0
Gm32004,0,0,0,0,0,0
Gm31803,0,0,0,0,6,0
AI197445,0,0,0,0,24,8
Apoo-ps,1,2,0,0,0,0
Gm31715,0,0,0,0,0,0
Gm41051,1,0,1,0,0,0
Gm31452,0,0,0,0,0,0
3830408C21Rik,17,8,0,5,21,27
Kif2a,806,683,1092,1235,845,1214
Dimt1,33,1,136,30,107,48
Ipo11,1019,242,293,912,588,602
Gm30411,0,0,0,0,0,0
LOC108167328,0,0,0,0,0,0
Gm41050,0,0,0,0,0,0
Htr1a,85,60,89,46,122,202
Gm31130,0,0,0,0,0,0
Gm41049,0,0,0,0,0,0
Rnf180,0,231,95,135,149,192
4933425L06Rik,0,0,0,0,0,0
Rgs7bp,3021,2628,1394,4911,5364,3103
Gm41048,0,0,0,0,0,0
Fam159b,0,0,0,0,0,0
Srek1ip1,288,12,153,450,164,212
Cwc27,42,476,188,390,66,254
Adamts6,8,22,4,124,81,228
Cenpk,1,55,10,36,20,1
Ppwd1,21,200,145,281,104,83
Trim23,190,359,397,637,423,598
Trappc13,427,619,166,404,253,431
Sgtb,904,892,1109,3094,2110,2380
Gm30967,0,0,0,0,0,0
Nln,19,247,201,445,313,434
D130037M23Rik,17,228,22,62,12,1
Erbb2ip,1871,1488,2486,2010,1436,2496
Srek1,1052,540,920,862,722,889
Gm30551,0,0,0,0,0,0
LOC108168060,0,0,3,0,0,0
Gm41047,0,0,0,0,0,0
Gm41079,0,0,0,0,4,0
Gm5454,0,6,0,2,1,5
Gm6211,0,0,7,0,0,0
Gm30050,0,0,0,0,0,0
Gm30106,0,0,0,0,0,0
1700099I09Rik,0,0,0,0,5,0
Mast4,1736,1402,1350,1140,945,1502
Cd180,0,0,34,0,0,18
Gm41046,0,0,36,7,0,0
Gm29927,0,0,0,0,0,0
Gm29870,0,0,0,0,0,0
Gm41045,0,0,0,0,0,0
Gm36921,0,0,0,0,0,0
Gm36703,0,0,0,0,0,0
LOC108168059,0,0,0,0,0,0
Gm41044,0,0,0,0,0,0
Pik3r1,1378,1806,1698,2811,1971,2140
Gm36553,0,0,0,0,0,0
Gm36475,0,0,0,0,0,0
Gm41043,0,0,0,0,0,0
4922502H24Rik,0,0,0,0,0,0
LOC102639950,0,0,0,0,0,0
4933416M06Rik,0,0,0,0,0,0
5930438M14Rik,0,0,0,0,0,0
Gm36427,0,0,0,0,0,0
Gm41042,0,0,0,0,0,0
Gm41040,0,0,0,0,0,0
Slc30a5,202,583,234,318,197,306
Ccnb1,0,30,0,0,0,0
Cenph,0,0,7,31,0,18
Mrps36,11,4,107,175,51,6
Cdk7,170,248,551,518,612,571
Ccdc125,33,42,130,10,34,60
Taf9,295,215,281,597,253,171
Ak6,152,67,71,131,68,53
Rad17,239,207,190,91,111,88
Marveld2,0,0,19,36,20,2
Ocln,1317,1973,1363,73,118,169
Gtf2h2,9,71,213,58,84,145
Naip1,0,0,0,0,0,0
Naip6,0,10,35,0,14,0
Naip5,108,46,4,68,2,0
Naip2,0,55,0,19,0,0
Smn1,5,145,30,54,77,76
Serf1,172,14,29,32,52,39
Bdp1,1418,1428,1658,1072,1037,976
Mccc2,256,50,146,80,59,95
Gm41039,4,1,87,1,28,29
Cartpt,83,171,967,61,160,125
Gm26559,0,7,0,0,1,13
Map1b,12312,11661,15913,26685,22103,28322
6430562O15Rik,0,0,0,0,0,0
Gm41037,0,0,0,0,0,0
Gm41038,0,0,0,15,26,15
Mrps27,138,370,76,250,100,124
Ptcd2,44,500,191,371,130,223
Zfp366,597,325,308,11,89,47
Gm41036,0,34,7,0,0,0
LOC108167324,0,0,0,0,0,2
Gm807,0,0,0,0,0,1
2310020H05Rik,0,0,0,0,0,0
Gm35493,0,0,0,0,0,0
Gm35279,0,0,0,0,0,0
Gm41035,0,0,0,0,0,0
1700024P04Rik,0,0,0,0,0,0
Gm35215,0,0,0,0,0,0
Tnpo1,1022,971,1483,992,816,1147
Gm34995,1,0,2,38,0,0
Fcho2,886,606,801,532,339,478
Gm9465,0,0,0,0,0,0
Tmem171,0,0,0,0,0,0
Tmem174,0,0,3,0,7,0
Gm41033,0,0,0,0,0,0
Gm41032,0,0,0,0,0,0
LOC108168110,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0
Foxd1,55,47,74,0,0,0
LOC105246056,0,0,2,0,56,20
Btf3,356,384,681,438,299,297
LOC102637808,0,0,0,0,0,0
Ankra2,359,106,282,431,141,229
Utp15,205,145,179,282,142,240
Gm34469,0,0,0,0,0,0
Arhgef28,341,199,479,392,173,617
Gm34388,0,0,0,0,0,0
Gm41031,0,0,0,0,0,0
5330416C01Rik,0,0,0,51,30,12
Gm34087,0,0,0,0,0,0
Gm5086,0,35,6,15,0,0
Gm41029,2,8,28,3,20,8
Gm41030,0,0,0,0,0,0
Lncenc1,0,0,9,0,0,1
Gm33447,0,0,0,0,26,0
Gm33390,0,0,0,0,0,0
Enc1,1960,3861,2930,6452,3253,4024
Hexb,1214,688,1149,1080,1062,706
Gfm2,74,188,116,166,140,164
Nsa2,278,111,459,208,141,242
Fam169a,317,161,634,829,424,779
1700029F12Rik,0,0,0,0,0,0
Gm41028,0,0,0,0,0,0
Gm41027,0,0,0,0,0,0
Gcnt4,451,84,217,245,371,85
Ankrd31,0,0,2,0,16,68
Gm33171,0,0,0,0,0,0
Hmgcr,458,1092,808,1798,1465,873
LOC108168109,136,33,268,108,17,87
Col4a3bp,1720,1930,2258,1286,895,1306
Polk,636,529,773,278,198,282
Ankdd1b,0,0,1,0,0,0
Poc5,173,257,187,287,278,274
Gm29543,0,0,0,0,24,0
Sv2c,272,544,106,442,685,318
Gm32702,0,0,0,0,0,6
F2rl2,0,0,0,0,2,1
Gm33074,0,0,0,0,0,0
Iqgap2,129,236,628,370,384,933
F2r,122,400,261,22,34,95
Gm32640,0,0,0,0,0,0
F2rl1,0,0,73,0,0,0
S100z,0,0,0,0,0,0
Crhbp,2,18,4,129,59,76
Aggf1,1048,646,703,1353,879,1037
Snora47,0,0,0,0,0,0
Zbed3,48,117,205,66,78,61
Gm41025,0,0,0,36,0,11
Pde8b,859,1698,874,917,1147,731
LOC108168108,0,0,0,28,12,2
Gm41024,0,0,4,17,5,5
Wdr41,116,331,383,635,476,362
Otp,0,0,4,0,0,0
Tbca,247,364,383,436,223,239
Gm32351,0,0,0,0,0,0
Gm32305,0,0,0,0,0,0
Ap3b1,982,494,924,652,511,413
Gm9776,0,1,13,37,14,37
Gm41022,0,0,0,0,0,0
Gm38653,0,0,3,0,0,0
LOC105245651,0,0,0,0,0,1
Gm32089,0,0,1,0,0,0
Scamp1,2657,3298,3275,4077,3404,3868
Lhfpl2,276,351,192,47,143,223
Mir5624,0,0,0,0,0,0
Arsb,772,1318,1167,1053,1144,1139
Gm41021,0,0,0,0,0,0
AW495222,0,114,18,17,12,92
Dmgdh,0,0,118,0,0,0
Bhmt2,0,0,0,0,0,0
Bhmt,0,0,0,0,3,0
Gm31977,0,0,0,0,0,0
Gm6109,0,0,0,0,0,0
Jmy,733,1065,972,1007,789,846
Homer1,1785,1719,1302,3814,3143,2074
Gm41020,0,0,0,0,0,0
Papd4,490,441,229,119,233,117
A630019I02Rik,3,16,0,51,0,12
Gm4814,0,0,0,0,0,0
Gm31745,0,0,4,0,23,0
Cmya5,249,71,417,389,224,180
Gm41019,0,0,0,0,0,0
Gm31630,0,0,0,0,0,0
Mtx3,258,535,610,600,613,533
Thbs4,272,25,26,4,22,15
Gm41018,0,0,0,0,0,0
Serinc5,1074,1603,1042,918,1079,1037
Spz1,0,0,0,0,0,0
Zfyve16,56,261,194,163,130,147
Fam151b,0,40,4,56,30,25
Ankrd34b,128,124,61,518,97,314
Dhfr,22,119,12,103,28,73
Msh3,144,123,242,198,198,191
LOC108168107,0,0,0,0,0,0
Rasgrf2,307,478,624,686,707,1143
Ckmt2,0,0,0,0,0,0
Zcchc9,46,97,137,78,62,99
Acot12,0,0,0,0,0,0
4833422C13Rik,0,0,148,23,28,30
Gm41016,0,0,52,0,9,1
Ssbp2,922,447,505,614,526,1056
A830009L08Rik,0,129,0,65,13,2
Gm41014,0,0,0,0,0,0
Atg10,123,2,133,110,119,196
LOC108168106,0,0,0,0,0,1
Rps23,2865,1972,1840,1197,573,841
Atp6ap1l,29,247,57,169,73,7
Gm35111,0,0,0,0,0,0
Gm41013,0,0,0,0,0,0
Tmem167,1185,611,394,589,397,760
Xrcc4,169,224,31,88,55,101
LOC108168105,0,0,0,0,0,22
Gm4117,0,0,0,0,0,0
Vcan,164,178,219,462,534,641
Hapln1,258,98,246,119,176,302
Gm34699,0,0,0,0,1,0
LOC108168104,17,12,54,27,12,35
Gm38504,1,38,91,73,61,155
Edil3,951,698,1252,1765,1817,2589
Gm34585,0,0,0,0,0,0
Gm41012,0,0,0,0,0,0
Cox7c,509,494,561,490,221,302
Gm34526,0,0,0,0,0,39
Rasa1,706,543,717,758,497,757
Ccnh,162,632,430,522,356,406
Gm34246,0,0,0,0,0,0
Gm34196,0,0,0,0,0,2
Gm41011,0,0,11,0,53,0
Tmem161b,483,177,98,336,265,257
A230107N01Rik,0,68,0,2,0,1
Gm17750,0,0,34,10,0,4
2810049E08Rik,0,1,0,6,32,79
Mir9-2,0,0,0,2,26,0
C130071C03Rik,0,0,22,18,113,168
Mef2c,4636,3783,1993,6562,5030,4145
Gm33317,0,0,0,0,0,0
Gm33274,0,0,0,0,0,0
Gm41010,0,0,0,0,0,0
Gm33217,0,0,0,0,0,0
Gm33073,0,0,0,0,0,0
Mir3961,0,0,0,0,0,0
Gm41009,0,0,0,0,0,19
Gm41008,0,0,0,0,0,0
Gm32836,0,0,0,0,0,27
Cetn3,642,1011,345,814,352,341
Mblac2,12,47,248,347,249,218
Polr3g,1,198,33,41,41,36
Lysmd3,204,154,257,166,150,89
Gm32639,0,0,4,0,1,2
Adgrv1,21,0,3,49,49,44
9330111N05Rik,0,0,0,0,1,0
Gm4211,0,0,0,2,2,23
5430425K12Rik,0,0,0,0,0,0
Arrdc3,315,312,471,361,202,632
Gm32067,1,0,0,0,22,0
Gm31946,0,0,0,0,0,5
Gm41007,0,0,0,0,0,0
A830082K12Rik,108,243,156,128,91,103
Nr2f1,461,457,846,684,510,725
Gm38604,0,0,0,0,2,8
